ID,Collection date
KX107844,2014-06-05
KX107845,2014-01-06
KX107846,2014-01-07
KX107847,2014-01-08
KY120168,
KY120169,2016
KX509997,2015-03-18
KX509998,2015-05-22
KX509999,2015-10-18
KX510000,2016-03
KY028743,2015-12
KY028744,2016-01
KY028745,2016-02
KY028746,2016-03
KY028747,2016-03
KY028748,2016-05
KY047602,2016-02
KX077987,2015
KU942380,2013-02-07
KU956095,2013
KU956096,2013
KX077959,2015
KX077960,2015
KX077961,2015
KX077962,2015
KX077963,2015
KX077964,2015
KX398036,2012-11-02
KX398037,2012-11-11
KX398038,2012-11-11
KX398039,2012-11-18
KX398040,2012-12-07
KX398041,2012-12-07
KX398042,2012-12-11
KX398043,2012-12-11
KU736747,2013
KU736752,2013
KU736753,2013
KU736754,2014
KU736755,2013
KU736756,2014
KU736758,2014
KU736759,2013
KU736760,2014
KU736761,2013
KU736762,2014
KU728159,2014
KU728160,2014
KU728161,2015
KU728162,2015
KU728163,2015
KU728164,2015
KU364603,2015
KU364604,2013
KU364605,2014
KU364606,2012
KU364607,2014
KU364608,2012
KU364609,2013
KU364610,2014
KU364611,2015
KU364612,2012
KU364613,2013
KU364614,2014
KU364615,2012
KU364616,2012
KU364617,2013
KU364618,2014
KU364619,2014
KU364620,2015
KU516832,2015-12-23
KX129907,2016
KX129908,2016
KX129909,2016
KX344067,2016
KX344068,2016
KU727196,2000
KU727197,2003
KU727198,2004
KU727199,2009
KU727200,2006
KU727201,1985
KU727202,1985
KX668222,2014
KU512951,
KU512952,
KU512953,
KU512954,
KU512955,
KU512956,
KU512957,
KU512958,
KU512959,
KU512960,
KU512961,
KU512962,
KU512963,
KU512964,
KU512965,
KU512966,
KU512967,
KU512968,
KU512969,
KU512970,
KU512971,
KU512972,
KU512973,
KU512974,
KU512975,
KU512976,
KU979006,2014
KU979007,2012
KU979008,2013
KU979009,2015
KU979010,2015
KU361187,2010
KU361188,2014
KU361189,2013
KU361190,2013
KU361191,2013
KU361192,2013
KU361193,2013
KU361194,2013
KU361195,2014
KU361196,2014
KU361197,2014
KU361198,2014
KU361199,2014
KU361200,2014
KU740248,2013
KU740249,2014
KX061458,2016-01-27
KX061459,2016-01-27
KU317090,2011
KU356856,2014-09
KU311691,2012-11
LC149517,2015-01-11
KU686857,2015
KU686858,2015
KU686859,2015
KU686860,2015
KU686861,2015
KU686862,2015
KU686863,2015
KU686864,2015
KU686865,2015
KU686866,2015
KU686867,2015
KU686868,2015
KU686869,2013
KU686870,2013
KU686871,2013
KU686872,2013
KU686873,2012
KU686874,2015
KU686876,
KT946798,2014-01-01
KT886436,2004
KT886437,2005
KT886438,2006
KT886439,2006
KT886440,2006
KT886441,2010
KT886442,2011
KT886443,1980
KT886444,1989
KT886445,1989
KT886446,2011
KT886447,1997
KT886448,1997
KT886449,1998
KT886450,2004
KT886451,2005
KT886452,2010
KT886454,2009
KT832805,2013-02
KT832806,2013-05
KT832807,2014-03
KT832808,2014-09
KT832809,2015-05
KT736031,2015-04
KT736032,2015-04
KR608272,
KT852992,2015
KT159229,2014-02-22
KT428604,2014-05-07
KT438864,2014-09-01
KT438865,2014-09-01
KT438866,2014-09-01
KJ999796,2013
KT210018,2014
KU143883,2015
KU143884,2015
KU143885,2014
KU143886,2015
KU143887,2015
KU143888,2014
KU143889,2015
KU143890,2014
KU143891,2014
KU143892,2014
KU143893,2014
KU143894,2014
KU143895,2015
KU143896,2014
KU143897,2015
KU143898,2015
KU143899,2014
KU143900,2015
KU143901,2015
KU143902,2014
KU143903,2014
KU143904,2014
KU143905,2014
KU143906,2014
KU143907,2015
KU143908,2015
KU143909,2015
KU143910,2015
KU143911,2015
KU143912,2015
KU143913,2015
KU143914,2015
KT876871,2014-03-17
KT876872,2014-03-19
KT876873,2014-04-19
KT876874,2014-08
KT876875,2014-09
KR815570,2014-12-12
KT583564,2014
KT583565,2014
KT583566,2015
KT583567,2014
KT583568,2014
KT583569,2014
KT583570,2015
KT583571,2015
KT583572,2014
KT583573,2014
KT583574,2015
KT583575,2015
KT583576,2014
KT583577,2014
KT583578,2015
KT583579,2015
KT583580,2014
KT583581,2014
KT583582,2015
KT583583,2014
KT583584,2015
KT583585,2015
KT583586,2014
KT583587,2014
KT583588,2014
KT583589,2014
KT583590,2015
KT583591,2015
KT583592,2015
KT583593,2014
KT583594,2014
KT583595,2014
KT583596,2014
KT583597,2014
KT583598,2015
KT583599,2015
KT583600,2015
KT583601,2015
KR605488,1987-10-10
KR605489,1987-10-10
KR611913,2014
KR231009,1984
KR232396,2014
KR106997,2014-06-15
KR106998,2014-06-15
KR106999,2014-06-15
KR107000,2014-06-15
KM586818,2008-08
KR025481,2010-11-10
KR025482,2012-05-29
KR025483,2013-12-08
KT203557,2012
KP868572,2011
KP868573,2013
KR869776,2014
KP892759,2013
KP892760,2013
KP892761,2013
KP780179,2013-05-13
KP789373,2010
KP789374,2012
KP790143,2014
KP790144,2014
KP790145,2014
KP790146,2014
KP729419,2012
KP729420,2012
KP729421,2013
KP729422,2013
KP751243,2013-02-11
KP751244,2013-02-11
KP751245,2013-02-11
KP751246,2013-02-11
KP343691,2013
KP310017,2010-06-14
KP310018,2011-04-17
KP310019,2012-04-03
KP310020,2012-04-03
KP310021,2013-05-18
KP310022,2010-02-18
KP310023,2011-01-18
KP310024,2012-07-19
KP310025,2012-07-24
KP310026,2012-07-24
KP310027,2013-04-22
KP310028,2014-02-15
KP310029,2010-09-19
KP310030,2011-03-02
KP310031,2012-04-03
KP310032,2012-04-03
KP310033,2012-05-15
KP310034,2012-06-02
KP310035,2013-07-24
KP310036,2014-01-05
KP310037,2011-08-03
KP310038,2012-06-11
KP310039,2012-07-18
KP310040,2012-07-28
KP310041,2012-07-31
KP310042,2013-06-19
KP310043,2014-01-15
KP310044,2010-02-18
KP310045,2011-01-29
KP310046,2012-06-05
KP310047,2012-06-19
KP310048,2013-11-10
KP310049,2010-11-01
KP310050,2011-05-25
KP310051,2011-05-26
KP310052,2012-10-07
KP310053,2013-09-05
KR010940,2013-02-02
KR010941,2013-02-13
KR010942,2013-04-10
KR010943,2014-01-18
KR010944,2014-02-05
KP279996,
KP279998,
KP279999,
KP280000,
KP662631,2011-06-01
KP259312,2011-05-25
KF460437,2011
KF931628,2012-08-06
KP118880,2013
KP118881,2014
KP118882,2014
KP118883,2012
KP118884,2011
KP118885,2011
KP118886,2011
KP118887,2014
KP118888,2013
KP118889,2013
KP118890,2013
KP118891,2011
KP118892,2013
KP118893,2011
KP118894,2009
KP036502,2014
KP036503,2012
KP036504,2013
KP036505,2013
KP027540,2012-03-05
KM660630,2010-08-10
KM660631,2010-09-08
KM660632,2010-09-17
KM660633,2010-11-19
KM660634,2012-06-18
KM660635,2013-06-04
KM660636,2010-08-10
KM660637,2010-08-08
KM660638,2010-09-17
KM594187,2011
KM594188,2014
KM594189,2014
KM594190,2011
KM594191,2006
KM594192,1989
KM594193,2013
KM594194,2001
KM594195,2012
KM594196,2012
KM594197,2014
KM594198,2000
KM594199,2012
KM594200,2000
KM594201,2012
KM594202,1997
KM594203,2011
KM594204,2013
KM594205,2010
KM594206,2012
KM594207,2013
KM594208,1998
KM594209,1998
KM594210,1986
KM594211,1996
KM594212,1988
KM594213,1986
KM594214,2012
KM594216,2013
KM594217,2012
KM594218,2010
KM594219,2010
KM594220,2012
KM594222,2013
KM594223,2012
KM594225,2013
KM594226,2011
KM594227,2012
KM594228,2013
KM594229,2013
KM594233,2013
KM594234,2011
KM594235,2011
KM594236,2012
KM594237,2012
KM594239,2011
KM594242,2012
KM594247,2013
KM594248,2013
KM594249,2011
KP085591,2010-12-27
KP085592,2011-04-29
KP085593,2011-12-29
KP085594,2012-03-01
KP085595,2012-04-30
KP085596,2013-04-19
KP085597,2013-07-07
KP085598,2010-10-12
KP085600,2010-11-12
KP085601,2011-11-15
KP085602,2012-03-29
KP085603,2013-05-08
KM213963,2013
KM065535,2014
KM087780,2014-04-11
KJ941019,1986
KJ701019,2013-12-19
KJ701020,2010-05-14
KJ524580,2011
KJ524581,2011
KJ524582,2011
KJ524583,2011
KJ524584,2011
KJ524585,2011
KJ524586,2011
KJ524587,2011
KJ524588,2011
KJ524589,2011
KJ524590,2011
KJ524591,2011
KJ524592,2011
KJ524593,2011
KJ524594,2011
KJ524595,2011
KJ524596,2011
KJ524597,2011
KJ524598,2011
KJ524599,2011
KJ524600,2011
KJ524601,2011
KJ524602,2011
KJ524603,2011
KJ524604,2011
KJ524605,2011
KJ524606,2011
KJ524607,2011
KJ524608,2012
KJ524609,2012
KJ524610,2012
KJ524611,2012
KJ524612,2012
KJ524613,2012
KJ524614,2012
KJ524615,2012
KJ524616,2012
KJ524617,2011
KJ524618,2011
KJ524619,2012
KJ524620,2012
KJ524621,2012
KJ524622,2012
KJ524623,2012
KJ524624,2012
KJ524625,2012
KJ524626,2012
KJ524627,2012
KJ524628,2012
KJ524629,2012
KJ524630,2012
KJ524631,2012
KJ524632,2012
KJ524633,2012
KJ524634,2012
KJ524635,2012
KJ524636,2012
KJ524637,2011
KJ524638,2012
KJ524639,2012
KJ524640,2012
KJ524641,2012
KJ544558,2012-12
KJ577258,2013-04-15
KJ577259,2013-04-22
KJ577260,2013-04-26
KJ577261,2013-05-02
KJ577262,2013-05-16
KJ577263,2013-04-10
KJ535506,
KJ535507,
KJ535508,
KJ535509,
KJ535510,
KJ469737,2011-12-30
KJ469738,2012-01-05
KJ469739,2012-02-11
KJ469740,2012-02-28
KJ469741,2012-05-04
KJ469742,2012-05-04
KJ469743,2012-05-17
KJ469744,2012-06-13
KJ469745,2012-06-25
KJ469746,2013-01-25
KJ425485,2011-09-17
KJ425486,2012-05-23
KJ425487,2011-05-26
KJ425488,2011-08-25
KJ425489,2011-11-18
KJ425490,2011-12-21
KJ425491,2011-12-18
KJ425492,2012-04-03
KJ425493,2012-07-21
KJ425494,2012-10-24
KJ425495,2012-10-26
KJ425496,2013-05-25
KJ425497,2013-05-24
KJ425498,2013-06-18
KJ425499,2013-11-18
KJ425500,2013-11-21
KJ425501,2013-11-26
KJ425502,2013-11-26
KJ425503,2009-09-08
KJ425504,2009-12-05
KJ425505,2011-03-10
KJ425506,2011-10-22
KJ425507,2013-12-16
KJ425508,2009-09-09
KJ425509,2012-10-23
KJ425510,2011-05-05
KJ425511,2011-05-29
KJ425512,2011-07-26
KJ435283,2011-12-19
KJ435284,2011-12-23
KJ435285,2012-12-28
KJ435286,2011-12-27
KJ206440,2012
KJ206441,2012
KJ206442,2012
KJ206443,2012
KJ206444,2012
KJ206445,2012
KJ206446,2012
KJ206447,2012
KJ206448,2012
KJ206449,2012
KJ206450,2012
KJ206451,2012
KJ206452,2012
KJ206453,2012
KJ206454,2012
KJ206455,2012
KJ206456,2012
KJ206457,2012
KJ206458,2012
KJ206459,2012
KJ206460,2012
KJ206461,2012
KJ206462,2012
KJ206463,2012
KJ206464,2012
KJ206465,2012
KJ206466,2012
KJ206467,2012
KJ206468,2012
KJ206469,2012
KJ206470,2012
KJ206471,2012
KJ206472,2012
KJ206473,2012
KJ196087,2000
KJ196088,2000
KJ196089,2000
KJ196090,2000
KJ196091,2000
KJ196092,2000
KJ196093,2001
KJ196094,2001
KJ196095,2001
KJ196096,2001
KJ196097,2001
KJ196098,2001
KJ196099,2001
KJ196100,2001
KJ196101,2001
KJ196102,2001
KJ196103,2001
KJ196104,2001
KJ196105,2001
KJ196106,2001
KJ196107,2001
KJ196108,2001
KJ196109,2001
KJ196110,2001
KJ196111,2001
KJ196112,2001
KJ196113,2001
KJ196114,2001
KJ196115,2001
KJ196116,2002
KJ196117,2002
KJ196118,2002
KJ196119,2002
KJ196120,2002
KJ196121,2002
KJ196122,2002
KJ196123,2002
KJ196124,2002
KJ196125,2002
KJ196126,2002
KJ196127,2002
KJ196128,2002
KJ196129,2002
KJ196130,2002
KJ196131,2003
KJ196132,2003
KJ196133,2003
KJ196134,2003
KJ196135,2003
KJ196136,2003
KJ196137,2003
KJ196138,2003
KJ196139,2003
KJ196140,2004
KJ196141,2004
KJ196142,2004
KJ196143,2004
KJ196144,2004
KJ196145,2004
KJ196146,2004
KJ196147,2004
KJ196148,2004
KJ196149,2004
KJ196150,2004
KJ196151,2004
KJ196152,2005
KJ196153,2005
KJ196154,2005
KJ196155,2005
KJ196156,2005
KJ196157,2005
KJ196158,2005
KJ196159,2005
KJ196160,2005
KJ196161,2005
KJ196162,2005
KJ196163,2005
KJ196164,2005
KJ196165,2006
KJ196166,2006
KJ196167,2007
KJ196168,2007
KJ196169,2007
KJ196170,2007
KJ196171,2007
KJ196172,2007
KJ196173,2007
KJ196174,2007
KJ196175,2007
KJ196176,2007
KJ196177,2007
KJ196178,2007
KJ196179,2008
KJ196180,2008
KJ196181,2008
KJ196182,2008
KJ196183,2008
KJ196184,2008
KJ196185,2008
KJ196186,2008
KJ196187,2008
KJ196188,2008
KJ196189,2008
KJ196190,2008
KJ196191,2008
KJ196192,2008
KJ196193,2009
KJ196194,2010
KJ196195,2010
KJ196196,2010
KJ196197,2010
KJ196198,2010
KJ196199,2010
KJ196200,2010
KJ196201,2010
KJ196202,2010
KJ196203,2010
KJ196204,2010
KJ196205,2011
KJ196206,2011
KJ196207,2011
KJ196208,2011
KJ196209,2011
KJ196210,2011
KJ196211,2011
KJ196212,2011
KJ196213,2011
KJ196214,2011
KJ196215,2011
KJ196216,2011
KJ196217,2011
KJ196218,2011
KJ196219,2011
KJ196220,2011
KJ196221,2011
KJ196222,2011
KJ196223,2011
KJ196224,2011
KJ196225,2011
KJ196226,2011
KJ196227,2011
KJ196228,2011
KJ196229,2011
KJ196230,2011
KJ196231,2011
KJ196232,2011
KJ196233,2012
KJ196234,2012
KJ196235,2012
KJ196236,2012
KJ196237,2012
KJ196238,2012
KJ196239,2012
KJ196240,2012
KJ196241,2012
KJ196242,2012
KJ196243,2012
KJ196244,2012
KJ196245,2012
KJ196246,2012
KJ196247,2013
KJ196248,2013
KJ196249,2013
KJ196250,2013
KJ196251,2013
KJ196252,2013
KJ196253,2013
KJ196254,2013
KJ196255,2013
KJ196256,2013
KJ196257,2001
KJ196258,2013
KJ196259,2013
KJ196260,2013
KJ196261,2013
KJ196262,2013
KJ196263,2013
KJ196264,2013
KJ196265,2013
KJ196266,2013
KJ196267,2013
KJ196268,2013
KJ196269,2013
KJ196270,2013
KJ196271,2013
KJ135013,2011-10
KJ128295,2012-12-20
KJ200273,2012
KJ200274,2012
KJ200275,2011
KJ200276,2011
KJ200277,2011
KJ200278,2011
KJ200279,2011
KJ200280,2011
KJ200281,2011
KJ200282,2012
KJ200283,2011
KJ200284,2011
KJ200285,2011
KJ200286,2011
KJ200287,2011
KJ200288,1981
KJ200289,2011
KJ200290,2011
KJ200291,2011
KF853202,2008-07-11
KF809769,2011-05-29
KF809770,2011-06-07
KF809771,2011-06-21
KF809772,2011-07-14
KF809773,2011-07-14
KF809774,2011-07-14
KF809775,2012-12-02
KF809776,2012-01-17
KF809777,2012-03-30
KF809778,2012-03-26
KF809779,2012-03-26
KF809780,2012-02-23
KF809781,2012-03-05
KF809782,2012-05-20
KF809783,2012-05-22
KF809784,2012-06-18
KF809785,2012-06-28
KF809786,2012-10-03
KF809787,2012-07-17
KF809788,2012-07-17
KF809789,2012-10-11
KF809790,2012-10-17
KF809791,2012-10-08
KF809792,2012-12-16
KF809793,2012-12-18
KF809794,2012-12-18
KF809795,2013-01-28
KF809796,2013-01-21
KF809797,2013-03-07
KF809798,2013-03-07
KF809799,2013-03-04
KF809800,2013-03-11
KF809801,2013-03-11
KF809802,2013-05-08
KF809803,2013-05-18
KF731609,2012-02-20
KF731610,2012-05-15
KF731611,2012-05-15
KF731612,2012-11-11
KF856871,2012
KF856872,2012
KF856873,2012
KF856874,2012
KF856875,2012
KF856876,2012
KF663559,2012-06
KF663560,2007-11
KF663561,2011-04
KF668605,2009
KF696629,2013-08-01
KF757440,2005
KF757441,2005
KF757442,2006
KF757443,2006
KF757444,2006
KF757445,2006
KF757446,2006
KF757447,1998
KF757448,2008
KF757449,2008
KF757450,2007
KF757451,2004
KF757452,2003
KF757453,2006
KF757454,2006
KF757455,2008
KF757456,2008
KF757457,2000
KF757458,2009
KF757459,2010
KF757460,2010
KF757461,2010
KF757462,2010
KF757463,2010
KF757464,2011
KF757465,2012
KF757466,2012
KF757467,2012
KF757468,2012
KF757469,2012
KF757470,2012
KF757471,2012
KF757472,2012
KF757473,2010
KF757474,2010
KF758266,2006
KF758267,2006
KF411040,2011-11-22
KF411041,2009-11-10
KF574761,2012
KF360980,2009
KF360981,2009
KF360982,2008
KF360983,2008
KF360984,2007
KF360985,2009
KC008600,1985
KF377577,
KF188436,
KF153243,2012
KF153244,2012
KF153245,2012
KC478646,2009
KC478647,2009
KC478648,2012
KC478649,2012
KF007201,2011-12-30
KF007202,2012-01-05
KF007203,2012-02-11
KF007204,2012-02-28
KF007205,2012-05-17
KF007206,2012-05-04
KF007207,2012-05-04
KF007208,2012-06-13
KF007209,2012-06-25
KF007210,2012-09-20
KC985211,2011-12-01
KC985212,2012-01-01
KC985213,2012-01-01
KC985214,2011-01-01
KC776180,2012-01-11
KC776181,2012-02-02
KC776182,2012-02-05
KC776183,2012-02-12
KC776184,2012-02-29
KC776185,2012-03-08
KC776186,2012-03-14
KC776187,2012-03-20
KC776188,2012-04-04
KC776189,2012-04-08
KC776190,2012-05-20
KC776191,2012-05-21
KC776192,2012-08-08
KC533681,2010-11-23
KC533682,2012-02-26
KC533683,2012-07-10
KC533684,2012-10-28
KC593425,2011-01-03
KC593426,2012-05-17
KC593427,2012-06-12
KC593428,2012-06-20
KC593429,2012-06-21
KC593430,2012-06-28
KC593431,2012-04-24
JQ764815,1985
JQ764816,1988
JQ764817,2006
JQ764818,2005
JQ764819,2006
JQ764820,2006
JQ764821,2008
JQ764822,2005
JQ764823,2006
JQ764824,2006
JQ764825,2006
JQ764826,2007
JQ764827,2005
JQ764828,1988
KC795604,2011-07-21
KC577362,1997
KC577363,1997
KC577364,1998
KC577365,1998
KC577366,1998
KC577367,1998
KC577368,1998
KC577369,1997
KC577370,2001
KC577371,2001
KC577372,2001
KC577373,2001
KC577374,1999
KC577375,1997
KC577376,1997
KC577377,1995
KC577378,1996
KC577379,1997
KC577380,1997
KC577381,1996
KC577382,1997
KC577383,1997
KC577384,1998
KC577385,1996
KC577386,1996
KC577387,1996
KC577388,1996
KC577389,1997
KC577390,1999
KC577391,1999
KC577392,1995
KC577393,1995
KC577394,1998
KC577395,1993
KC577396,1993
KC577397,1998
KC577398,2009
KC577399,2008
KC577400,2008
KC577401,2008
KC577402,2008
KC577403,2009
KC577404,2007
KC577405,2008
KC577406,2009
KC577407,2009
KC577408,2009
KC577409,2009
KC577410,2009
KC577411,2008
KC577412,2008
KC577413,2009
KC577414,2008
KC577415,2008
KC577416,2009
KC577417,2009
KC577418,2009
KC577419,2009
KC577420,2009
KC577421,2010
KC577422,2010
KC577423,2010
KC577424,2010
KC527831,2012-11-20
JX291983,2011
JX291984,2011
JX291985,2011
JX291986,2011
JX291987,2011
JX291988,2011
JX291989,2011
JX291990,2011
JX291991,2011
JX291992,2011
JX291993,2011
JX291994,2011
JX291995,2011
JX291996,2011
JX291997,2011
JX291998,2011
JX291999,2011
JX292000,2010
JX292001,2010
JX292002,2010
JX292003,2010
JX292004,2010
JX292005,2010
JX292006,2010
JX292007,2010
JX292008,2010
JX292009,2010
JX292010,2010
JX292011,2009
JX292012,2009
JX292013,2009
JX292014,2009
KC506155,2011-10-10
KC815964,2012-05-07
KC815965,1999
KC478590,2012
KC478591,2012
KC478592,2012
KC430863,2005
KC346975,2012
JQ693048,2010
KC292030,2012-03
KC292031,2012-03
KC292032,2012-04
KC292033,2012-04
KC292034,2012-05
KC292035,2012-07
KC292036,2012-05
KC292037,2012-05
KC292038,2012-02
KC292039,2012-02
KC136209,2011
GU393339,1984
GU393341,1989
HF674410,
HF674411,
JX104082,2011-08-11
JX966392,2003
JX966393,2005
JX966394,2006
JX966395,2006
JX966396,2006
JX966397,2007
JX966398,2007
JX966399,2009
JX966400,2009
JX966401,2010
JX966402,2010
JX966403,2011
JX897900,2009
JQ920377,1991
JQ920378,2001
JQ920379,2010
JQ920380,2010
JQ920381,2010
JQ920382,2010
JQ920383,2010
JQ920384,2010
JQ920385,2010
JQ920386,2010
JQ920387,2008
JQ920388,2008
JQ920389,2009
JQ920390,2009
JQ920391,2009
JQ920392,2009
JQ920393,2009
JQ920394,2009
JQ920395,2009
JQ920396,2011
JQ920397,2011
JQ920398,2011
JQ920399,2011
JQ920400,2011
JQ920401,2011
JQ920402,2011
JQ920403,2011
JQ920404,2011
JQ920405,2011
JQ920406,1990
JX893950,2012-05
KC013541,2012-07-12
KC119407,2012-07-20
JX840411,2010-10
JX569792,2012-05
JN176213,2008
JX524488,2011
JX477827,2012-06
JX559784,2010
JX559785,2010
JX559786,2010
JX559787,2010
JX559788,2010
JX559789,2010
JX559790,2010
JX559791,2010
JX559792,2010
JX559793,2010
JX559794,2010
JX559795,2010
JX559796,2010
JX559797,2010
JX559798,2011
JX559799,2011
JX559800,2010
JX559801,2010
JX559802,2011
JX559803,2011
JX559804,2010
JX559805,2010
JX559806,2011
JX559807,2010
JX559808,2010
JX559809,2011
JX559810,2010
JX559811,2010
JX559812,2010
JX559813,2010
JX559814,2010
JX559815,2010
JX559816,2010
JX559817,2010
JX559818,2010
JX559819,2010
JX559820,2010
JX559821,2010
JX559822,2010
JX559823,2010
JX559824,2010
JX559825,2011
JX559826,2011
JX559827,2011
JX559828,2011
JX559829,2010
JX559830,2010
JX559831,2010
JX559832,2010
JX436328,2008
JX436329,2005
JX436330,2005
JX436331,2012
JX182770,1989
JX182771,1989
JX182772,1987
JX182773,1987
JX182774,2008
JX182775,1975
JX182776,2008
JX182777,2008
JX182778,2008
JX182779,2008
JX182780,2008
JX182781,2008
JX182782,2008
JX182783,2009
JX182784,1984
JX182785,1983
JX182786,1983
JX182787,1983
JX182788,1972
JX182789,1981
JX182790,1978
JX195176,2011-11-03
JX195177,1997
JX195178,2001
JQ977697,2008
JQ977698,1991
JX173488,2012-01
JX173489,2012-01-05
JX003634,2010
JX018205,2008-08
JX018206,2008-08
JX018207,2009-01
JX018208,2008-07
JX018209,2008-06
JQ964060,1965-01-20
JQ964061,1965-02-10
JQ964062,1965-07-10
JQ964063,1965-07-29
JQ964064,1965-10-27
JQ964065,1965-11-18
JQ964066,1965-12-03
JQ964067,1966-01-13
JQ964068,1966-01-26
JQ964069,1966-03-02
JQ964070,1966-04-27
JQ964071,1966-05-06
JQ964072,1966-06-03
JX080381,2007-08-10
JX174183,2001
JX174184,2011
JX174185,2011
JX174186,2011
JX174187,2011
JX174188,2011
JQ894862,2011-11
JQ894863,2011-12
JQ894864,2012-01
JQ894865,2012-01
JQ894866,2012-02
JQ894867,2012-02
JQ946056,
JX027069,
JX027070,
JQ839287,2012-01-23
JQ839288,2010-08
JQ839289,2011
JN983807,2010
JQ660955,
JQ660956,
JQ660957,
JQ660958,
JQ660959,
JQ660960,
JQ660961,
JQ660962,
JQ088078,2010
JF900374,2004
JF900375,2004
JF900376,2005
JF900377,2005
JF900378,2005
JF900379,2006
JF900380,2006
JF900381,2006
JF900382,2007
JF900383,2007
JF900384,2007
JF900385,2007
JF900386,2007
JF900387,2008
JF900388,2008
JF900389,2008
JF900390,2008
JF900391,2008
JF900392,2009
JF900393,2009
JF900394,2009
JF900395,2009
JF900396,2009
JF900397,2010
JF900398,2010
JF900399,2010
JF900400,2010
JF900401,2010
JQ290229,2011
JQ419754,2011
JN861120,
JN861121,
JN861122,
JN861123,
JN861124,
JN791415,
JN791416,
JN542567,
JN600609,2010
JN600610,2010
JN600611,2010
JN600612,2010
JN600613,2010
JN600614,2010
JN022536,1995
JN022537,1995
JN022538,1995
JN022539,1995
JN022540,1997
JN022541,1995
JN022542,1997
JN022543,1999
JN022544,
JN022545,2010
JN022546,2010
JN022547,2010
JN022548,2009
JN022549,2009
JN022550,2010
JN022551,2010
JN022552,2010
JN022553,2010
JN022554,1999
JN022555,
JF694496,2010
JF694497,2010
JF951367,2010
JF951368,2010
JF951369,2010
JF951370,2010
JF951371,2010
JF951372,2010
JF951373,2010
JF951374,2010
JF951375,2010
JF951376,2010
JF951377,2010
FJ829872,2006
FJ829873,2007
FJ829874,2007
FJ829875,2005
FJ829876,2006
FJ829877,2006
FJ829878,2007
FJ829879,2008
FJ829880,2008
FJ829881,2001
FJ829882,2001
FJ829883,2002
JF937698,2011-02-11
JF828980,2010
JF828981,2010
JF774063,2007-08
JF738084,2010-06-08
JF738085,2010-07-08
GU393331,1991
GU393332,1992
GU393333,1971
GU393334,1960
GU393335,1960
GU393336,1954
GU393337,1956
GU393338,1964
JN192154,
JF274479,2007-05-07
JF893452,2005
JF732918,2003
FJ904713,2006
FJ904714,1995
FJ904715,2003
FJ904716,1966
FJ904717,1972
FJ904718,1983
FJ904719,1991
FJ904720,1965
FJ904721,1972
FJ904722,1979
FJ904723,1985
HQ848267,2005-08-15
HQ850618,2007-08-25
GQ169238,1988
GQ169239,1988
GQ169240,1988
GQ169241,2000
GQ169242,2000
GQ169243,2000
GQ169244,1999
GQ169245,2000
GQ169246,1999
GQ169247,1999
GQ169248,1999
GQ169249,1998
GQ169250,1999
GQ169251,1999
GQ169252,1999
JF330898,2010
JF330899,2009
HQ123343,2009-03-03
HQ123344,2009-01-15
HQ123345,2008-11-23
HQ123346,2008-04-11
HQ123347,2010-03-09
HQ123348,2009-01-23
HQ123349,2009
HQ123350,2009-02-16
HQ123351,2009-02-20
HQ123352,2009-02-02
HQ123353,2009
HQ123354,2009-04-25
HQ123355,2009-04-30
HQ123356,2009
HQ123357,2009-05-05
HQ123358,2009-06-27
HQ123359,2009-07-14
HQ123360,2009-07-19
HQ123361,2009-07-25
HQ123362,2009-09-15
HQ123363,2009
HQ123364,2009
HQ123365,2009
HQ132760,2005
HM802259,2010
HM851180,2010-04-12
HM132098,2009
GQ504720,1981
GQ504721,1981
GQ504722,1998
GQ504723,1998
GQ504724,1941
GQ504725,1941
HM446014,2009-04-29
HM363025,2008
HM363026,2010
HM363027,2010
HM363028,2010
HM131453,
GU564326,2009
GU564327,2009
GU564328,2009
GU564329,2009
GU564330,2009
GU564331,2009
GU564332,2009
GU564333,2009
GU564334,2009
GU564335,2008
GU564336,2008
GU564337,2008
GU564338,2008
GU564339,2007
HM179146,2007
HM245923,2007
HM245924,2004
HM106334,2010-03
HM106335,2010-03
HM106336,2010-03
HM034813,1988-01-01
HM034814,2009-01-03
HM031117,2008-10
HM031118,2008-10
FJ899686,2006
FJ899687,2006
FJ899688,2006
FJ899689,2003
FJ899690,2005
FJ899691,2005
FJ899692,2006
GQ484957,
GQ484958,
GQ484959,
GQ484960,
GQ484961,
GQ484962,
GQ484963,
GU734804,2008
GU361606,2008
GU361607,2008
GU361608,1956
GU550664,2009-12-03
GU550665,2009-12-03
GU550666,2009-12-03
GU550667,1995-09-20
JF732903,2009-04
GU384207,2009-11
GU727853,2009
GU727854,2008
GU727855,2009
GU727856,2009
GU727857,2008
GU727858,2008
GU727859,2009
GU727860,2009
GU727861,2008
GU727862,2008
GU455379,2004-12-28
GU455380,2009-12-03
GU455381,2009-12-03
GU386375,2002-02-05
GU383070,2003
GU383071,2003
GU383072,2003
GU383073,2003
GU383074,2003
GU383075,2003
GU383076,2003
GU383077,2003
GU383078,2003
GU383079,2003
GU383080,2003
GU383081,2004
GU383082,2004
GU383083,2004
GU383084,2004
GU383085,2004
GU383086,2005
GU383087,2005
GU383088,2005
GU383089,2005
GU383090,2005
GU383091,2006
GU383092,2006
GU383093,2007
GU383094,2007
GU383095,2007
GU383096,2007
GU383097,2008
GU383098,2008
